"w","gs"
0.175523596965492,0.0587110962290159
0.183768360995837,0.0733529574434098
0.192013125026182,0.086909537646115
0.200257889056527,0.0994074731628278
0.208502653086872,0.110805098442976
0.216747417117217,0.121076526812966
0.224992181147562,0.130236239656961
0.233236945177907,0.138336552012633
0.241481709208252,0.145455955445409
0.249726473238598,0.151686863039092
0.257971237268943,0.157125871934846
0.266216001299288,0.161867215737054
0.274460765329633,0.165998838552492
0.282705529359978,0.169600493773955
0.290950293390323,0.172743090753864
0.299195057420668,0.175488809532448
0.307439821451013,0.177891724518418
0.315684585481358,0.179998518491757
0.323929349511703,0.181849376926717
0.332174113542048,0.183478793894716
0.340418877572393,0.184916351909564
0.348663641602739,0.186187402999843
0.356908405633084,0.18731368207875
0.365153169663429,0.188313859322014
0.373397933693774,0.189203931225107
0.381642697724119,0.189997740878676
0.389887461754464,0.190707136133633
0.398132225784809,0.191342408742882
0.406376989815154,0.191912408730318
0.414621753845499,0.192424847249592
0.422866517875844,0.19288641742601
0.431111281906189,0.193302924917521
0.439356045936534,0.193679433958931
0.44760080996688,0.194020389111453
0.455845573997225,0.194329660854539
0.46409033802757,0.194610670337537
0.472335102057915,0.194866395239509
0.48057986608826,0.195099467249669
0.488824630118605,0.19531221854897
0.49706939414895,0.195506721324518
0.505314158179295,0.195684754614937
0.51355892220964,0.195847969523142
0.521803686239985,0.195997794119107
0.53004845027033,0.196135497396163
0.538293214300675,0.196262231569834
0.546537978331021,0.196379002980171
0.554782742361366,0.196486734602253
0.563027506391711,0.196586237984741
0.571272270422056,0.196678234322333
0.579517034452401,0.196763399706379
0.587761798482746,0.196842329338063
0.596006562513091,0.196915532993722
0.604251326543436,0.196983504485942
0.612496090573781,0.197046704247011
0.620740854604126,0.197105496162509
0.628985618634471,0.197160248056357
0.637230382664816,0.197211284367388
0.645475146695161,0.19725889990911
0.653719910725507,0.197303354043186
0.661964674755852,0.19734491405848
0.670209438786197,0.197383779436297
0.678454202816542,0.197420170846144
0.686698966846887,0.197454253253156
0.694943730877232,0.197486212292283
0.703188494907577,0.197516205997893
0.711433258937922,0.197544365417557
0.719678022968267,0.197570826116989
0.727922786998612,0.197595705121962
0.736167551028957,0.197619115965057
0.744412315059302,0.197641168528683
0.752657079089648,0.197661945026755
0.760901843119993,0.197681521123777
0.769146607150338,0.19770000452042
0.777391371180683,0.197717442333112
0.785636135211028,0.197733930880316
0.793880899241373,0.197749505982577
0.802125663271718,0.197764231255144
0.810370427302063,0.1977781798835
0.818615191332408,0.197791370596391
0.826859955362753,0.197803871898418
0.835104719393098,0.197815723863102
0.843349483423444,0.197826953869668
0.851594247453789,0.197837613106241
0.859839011484134,0.19784773980346
0.868083775514479,0.197857347689523
0.876328539544824,0.197866489050401
0.884573303575169,0.197875178534249
0.892818067605514,0.197883434819578
0.901062831635859,0.197891290593913
0.909307595666204,0.197898772364712
0.917552359696549,0.197905895241073
0.925797123726894,0.197912687927794
0.934041887757239,0.197919157257504
0.942286651787584,0.19792532573602
0.95053141581793,0.197931221118899
0.958776179848275,0.197936838461899
0.96702094387862,0.197942207706159
0.975265707908965,0.197947333554235
0.98351047193931,0.197952228656266
0.991755235969655,0.197956907796983
1,0.197961391141408
